Unnamed: 0,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club_Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release_Clause
364,199503,G. Xhaka,25,https://cdn.sofifa.org/players/4/19/199503.png,Switzerland,https://cdn.sofifa.org/flags/47.png,81,84,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€22M,€115K,1978,Left,3.0,2.0,3.0,Medium/ Medium,Normal,Yes,LDM,10.0,"Jul 1, 2016",,2021,6'1,181lbs,71,71,71,72,74,74,74,72,77,77,77,74,82,82,82,74,74,80,80,80,74,73,74,74,74,73,71.0,49.0,62.0,85.0,50.0,70.0,73.0,77.0,85.0,80.0,47.0,49.0,49.0,77.0,61.0,88.0,32.0,80.0,75.0,80.0,92.0,71.0,77.0,81.0,63.0,74.0,68.0,72.0,68.0,7.0,8.0,11.0,7.0,13.0,€43.5M
365,199434,D. Tadić,29,https://cdn.sofifa.org/players/4/19/199434.png,Serbia,https://cdn.sofifa.org/flags/51.png,81,81,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,€17.5M,€26K,1972,Left,3.0,2.0,4.0,Medium/ Low,Normal,Yes,LAM,10.0,"Jul 3, 2018",,2022,5'11,168lbs,76,76,76,82,80,80,80,82,82,82,82,82,78,78,78,82,63,62,62,62,63,59,52,52,52,59,83.0,74.0,63.0,81.0,73.0,85.0,83.0,76.0,77.0,86.0,69.0,68.0,82.0,78.0,80.0,69.0,64.0,69.0,62.0,65.0,56.0,31.0,75.0,85.0,71.0,82.0,46.0,34.0,26.0,11.0,11.0,14.0,9.0,16.0,€24.5M
366,199042,C. Aránguiz,29,https://cdn.sofifa.org/players/4/19/199042.png,Chile,https://cdn.sofifa.org/flags/55.png,81,81,Bayer 04 Leverkusen,https://cdn.sofifa.org/teams/2/light/32.png,€17M,€76K,2144,Right,2.0,4.0,3.0,Medium/ Medium,Lean,No,LDM,20.0,"Aug 13, 2015",,2020,5'7,154lbs,73,73,73,78,77,77,77,78,79,79,79,79,81,81,81,79,78,79,79,79,78,76,72,72,72,76,78.0,64.0,53.0,84.0,68.0,75.0,75.0,76.0,83.0,82.0,76.0,65.0,80.0,76.0,85.0,80.0,61.0,87.0,63.0,75.0,80.0,74.0,75.0,81.0,76.0,76.0,74.0,71.0,72.0,15.0,7.0,12.0,8.0,13.0,€28.9M
367,196889,S. Verdi,25,https://cdn.sofifa.org/players/4/19/196889.png,Italy,https://cdn.sofifa.org/flags/27.png,81,81,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,€19.5M,€77K,2053,Left,2.0,5.0,4.0,High/ Medium,Lean,No,RW,9.0,"Jul 1, 2018",,2023,5'7,134lbs,75,75,75,83,81,81,81,83,83,83,83,83,78,78,78,83,71,65,65,65,71,67,55,55,55,67,82.0,67.0,42.0,82.0,74.0,84.0,84.0,84.0,76.0,86.0,88.0,86.0,92.0,78.0,90.0,81.0,51.0,75.0,48.0,77.0,48.0,36.0,76.0,82.0,68.0,78.0,55.0,48.0,60.0,12.0,10.0,7.0,15.0,9.0,€33.2M
368,195086,D. Lovren,28,https://cdn.sofifa.org/players/4/19/195086.png,Croatia,https://cdn.sofifa.org/flags/10.png,81,82,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€16M,€115K,1726,Right,2.0,4.0,2.0,Medium/ High,Normal,Yes,RCB,6.0,"Jul 27, 2014",,2021,6'2,185lbs,56,56,56,56,56,56,56,56,58,58,58,60,64,64,64,60,73,76,76,76,73,74,81,81,81,74,59.0,33.0,80.0,69.0,42.0,63.0,26.0,18.0,66.0,67.0,54.0,55.0,50.0,75.0,41.0,63.0,81.0,68.0,82.0,34.0,87.0,81.0,21.0,56.0,52.0,70.0,77.0,83.0,85.0,14.0,14.0,13.0,10.0,7.0,€31.6M
369,193532,G. Medel,30,https://cdn.sofifa.org/players/4/19/193532.png,Chile,https://cdn.sofifa.org/flags/55.png,81,81,Beşiktaş JK,https://cdn.sofifa.org/teams/2/light/327.png,€13M,€56K,1996,Right,3.0,4.0,3.0,Medium/ High,Stocky,No,RCB,17.0,"Aug 11, 2017",,2020,5'7,143lbs,64,64,64,66,67,67,67,66,70,70,70,69,76,76,76,69,78,83,83,83,78,79,83,83,83,79,50.0,31.0,68.0,79.0,58.0,63.0,35.0,45.0,78.0,71.0,72.0,70.0,78.0,80.0,92.0,65.0,89.0,84.0,83.0,59.0,89.0,84.0,58.0,72.0,58.0,78.0,80.0,84.0,79.0,14.0,7.0,9.0,6.0,6.0,€24.7M
370,193348,X. Shaqiri,26,https://cdn.sofifa.org/players/4/19/193348.png,Switzerland,https://cdn.sofifa.org/flags/47.png,81,81,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€19M,€130K,2087,Left,3.0,4.0,5.0,Medium/ Medium,Shaqiri,Yes,CAM,23.0,"Jul 13, 2018",,2023,5'7,159lbs,78,78,78,83,82,82,82,83,83,83,83,83,80,80,80,83,70,69,69,69,70,66,58,58,58,66,78.0,71.0,45.0,81.0,76.0,86.0,88.0,84.0,80.0,84.0,84.0,77.0,84.0,80.0,91.0,87.0,52.0,75.0,73.0,84.0,61.0,55.0,74.0,81.0,65.0,82.0,35.0,49.0,48.0,13.0,12.0,12.0,11.0,11.0,€36.1M
371,193165,J. Corona,25,https://cdn.sofifa.org/players/4/19/193165.png,Mexico,https://cdn.sofifa.org/flags/83.png,81,83,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,€21.5M,€18K,1993,Right,3.0,5.0,5.0,Medium/ Low,Normal,Yes,RM,17.0,"Aug 31, 2015",,2020,5'8,137lbs,78,78,78,84,83,83,83,84,83,83,83,83,77,77,77,83,67,63,63,63,67,64,54,54,54,64,73.0,76.0,67.0,76.0,75.0,91.0,85.0,67.0,68.0,84.0,87.0,79.0,90.0,82.0,87.0,66.0,72.0,74.0,39.0,67.0,45.0,45.0,80.0,77.0,68.0,85.0,52.0,40.0,31.0,11.0,6.0,10.0,14.0,9.0,€44.6M
372,193105,A. Areola,25,https://cdn.sofifa.org/players/4/19/193105.png,France,https://cdn.sofifa.org/flags/18.png,81,85,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€16.5M,€61K,1266,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,23.0,"Jul 1, 2010",,2019,6'5,207lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,19.0,14.0,41.0,16.0,12.0,16.0,16.0,32.0,22.0,54.0,52.0,53.0,77.0,58.0,25.0,59.0,28.0,80.0,14.0,26.0,23.0,17.0,34.0,25.0,64.0,11.0,18.0,12.0,83.0,78.0,70.0,77.0,84.0,€31.8M
373,192641,K. Vogt,26,https://cdn.sofifa.org/players/4/19/192641.png,Germany,https://cdn.sofifa.org/flags/21.png,81,82,TSG 1899 Hoffenheim,https://cdn.sofifa.org/teams/2/light/10029.png,€17.5M,€42K,1958,Right,2.0,3.0,2.0,High/ Medium,Normal,No,CB,22.0,"Jul 1, 2016",,2022,6'4,187lbs,69,69,69,68,69,69,69,68,70,70,70,70,74,74,74,70,77,80,80,80,77,78,81,81,81,78,60.0,50.0,79.0,79.0,51.0,67.0,50.0,62.0,83.0,71.0,66.0,82.0,59.0,78.0,47.0,78.0,54.0,74.0,85.0,57.0,81.0,82.0,55.0,67.0,53.0,78.0,82.0,80.0,78.0,6.0,13.0,8.0,7.0,14.0,€31.1M
374,191740,Ander Herrera,28,https://cdn.sofifa.org/players/4/19/191740.png,Spain,https://cdn.sofifa.org/flags/45.png,81,81,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€17.5M,€140K,2170,Right,3.0,4.0,3.0,High/ High,Lean,Yes,CM,21.0,"Jun 26, 2014",,2019,6'0,154lbs,76,76,76,79,79,79,79,79,81,81,81,81,83,83,83,81,82,84,84,84,82,81,79,79,79,81,74.0,71.0,58.0,83.0,65.0,77.0,80.0,65.0,79.0,82.0,75.0,68.0,79.0,82.0,78.0,75.0,61.0,87.0,67.0,69.0,86.0,86.0,78.0,78.0,79.0,84.0,78.0,80.0,77.0,9.0,12.0,15.0,9.0,8.0,€32.4M
375,190972,E. Salvio,27,https://cdn.sofifa.org/players/4/19/190972.png,Argentina,https://cdn.sofifa.org/flags/52.png,81,81,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,€18.5M,€19K,2141,Right,2.0,4.0,4.0,High/ Medium,Stocky,No,RW,18.0,"Jul 1, 2012",,2019,5'8,170lbs,81,81,81,83,83,83,83,83,82,82,82,83,78,78,78,83,74,70,70,70,74,72,66,66,66,72,78.0,77.0,73.0,75.0,72.0,85.0,79.0,64.0,72.0,84.0,89.0,87.0,83.0,80.0,76.0,80.0,87.0,85.0,63.0,76.0,69.0,60.0,83.0,76.0,75.0,81.0,49.0,60.0,56.0,9.0,11.0,9.0,5.0,14.0,€37M
376,190813,S. El Shaarawy,25,https://cdn.sofifa.org/players/4/19/190813.png,Italy,https://cdn.sofifa.org/flags/27.png,81,82,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€21M,€77K,1913,Right,3.0,3.0,5.0,High/ Medium,Lean,Yes,LM,92.0,"Jan 26, 2016",,2020,5'10,159lbs,77,77,77,82,81,81,81,82,80,80,80,80,72,72,72,80,64,59,59,59,64,60,52,52,52,60,74.0,78.0,51.0,74.0,79.0,84.0,83.0,63.0,57.0,86.0,86.0,87.0,85.0,72.0,81.0,74.0,60.0,68.0,54.0,74.0,54.0,36.0,78.0,73.0,67.0,72.0,59.0,30.0,25.0,5.0,3.0,5.0,5.0,3.0,€37.3M
377,189881,C. Smalling,28,https://cdn.sofifa.org/players/4/19/189881.png,England,https://cdn.sofifa.org/flags/14.png,81,82,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€16M,€130K,1799,Right,3.0,3.0,2.0,Medium/ High,Lean,Yes,RCB,12.0,"Jul 1, 2010",,2019,6'4,179lbs,62,62,62,60,60,60,60,60,60,60,60,62,64,64,64,62,73,75,75,75,73,75,82,82,82,75,52.0,54.0,82.0,63.0,49.0,59.0,49.0,22.0,63.0,58.0,61.0,74.0,55.0,75.0,45.0,42.0,76.0,71.0,87.0,35.0,83.0,81.0,48.0,49.0,52.0,67.0,81.0,82.0,80.0,10.0,15.0,16.0,15.0,15.0,€30.8M
378,189362,Hulk,31,https://cdn.sofifa.org/players/4/19/189362.png,Brazil,https://cdn.sofifa.org/flags/54.png,81,81,Shanghai SIPG FC,https://cdn.sofifa.org/teams/2/light/112540.png,€15.5M,€25K,2102,Left,4.0,3.0,4.0,High/ Medium,Stocky,Yes,RCM,10.0,"Jul 1, 2017",,2020,5'11,187lbs,84,84,84,82,84,84,84,82,82,82,82,82,78,78,78,82,68,68,68,68,68,64,62,62,62,64,76.0,81.0,69.0,78.0,73.0,82.0,78.0,81.0,72.0,79.0,81.0,80.0,69.0,82.0,59.0,94.0,69.0,86.0,92.0,90.0,83.0,48.0,82.0,75.0,78.0,75.0,50.0,41.0,28.0,6.0,10.0,7.0,11.0,12.0,€34.1M
379,189358,S. Kagawa,29,https://cdn.sofifa.org/players/4/19/189358.png,Japan,https://cdn.sofifa.org/flags/163.png,81,81,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€17.5M,€65K,1948,Right,3.0,4.0,4.0,High/ Medium,Lean,Yes,CAM,23.0,"Aug 31, 2014",,2020,5'9,150lbs,73,73,73,80,79,79,79,80,82,82,82,81,80,80,80,81,71,69,69,69,71,67,57,57,57,67,65.0,76.0,48.0,83.0,76.0,86.0,74.0,63.0,72.0,83.0,74.0,60.0,87.0,81.0,88.0,54.0,65.0,82.0,39.0,55.0,30.0,59.0,80.0,80.0,80.0,83.0,56.0,53.0,49.0,11.0,9.0,8.0,9.0,13.0,€29.8M
380,188988,M. Lanzini,25,https://cdn.sofifa.org/players/4/19/188988.png,Argentina,https://cdn.sofifa.org/flags/52.png,81,85,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,€23M,€90K,1931,Right,2.0,3.0,4.0,Medium/ Medium,Lean,Yes,CAM,10.0,"Jul 1, 2016",,2020,5'6,130lbs,74,74,74,81,80,80,80,81,81,81,81,81,76,76,76,81,61,57,57,57,61,56,45,45,45,56,74.0,70.0,56.0,80.0,61.0,87.0,76.0,76.0,78.0,86.0,84.0,78.0,86.0,73.0,89.0,75.0,75.0,73.0,39.0,76.0,48.0,27.0,73.0,79.0,73.0,77.0,27.0,36.0,25.0,14.0,9.0,6.0,7.0,15.0,€45.4M
381,187491,F. Smolov,28,https://cdn.sofifa.org/players/4/19/187491.png,Russia,https://cdn.sofifa.org/flags/40.png,81,81,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,€18.5M,€1K,1971,Right,1.0,4.0,4.0,High/ Medium,Lean,No,ST,11.0,"Aug 9, 2018",,2022,6'2,176lbs,81,81,81,79,81,81,81,79,80,80,80,78,72,72,72,78,58,57,57,57,58,55,50,50,50,55,56.0,84.0,70.0,77.0,79.0,77.0,78.0,69.0,62.0,78.0,88.0,85.0,75.0,74.0,66.0,80.0,67.0,74.0,75.0,81.0,67.0,32.0,84.0,75.0,74.0,73.0,26.0,28.0,24.0,16.0,9.0,16.0,15.0,10.0,€38.9M
382,187072,L. Stindl,29,https://cdn.sofifa.org/players/4/19/187072.png,Germany,https://cdn.sofifa.org/flags/21.png,81,81,Borussia Mönchengladbach,https://cdn.sofifa.org/teams/2/light/23.png,€18M,€43K,2129,Right,2.0,4.0,4.0,Medium/ Medium,Normal,No,CF,13.0,"Jul 1, 2015",,2021,5'11,176lbs,80,80,80,81,82,82,82,81,82,82,82,81,80,80,80,81,72,72,72,72,72,70,67,67,67,70,76.0,79.0,64.0,85.0,86.0,78.0,79.0,69.0,69.0,83.0,74.0,67.0,70.0,84.0,78.0,81.0,73.0,78.0,69.0,83.0,74.0,60.0,84.0,83.0,80.0,83.0,59.0,61.0,50.0,7.0,10.0,13.0,11.0,12.0,€30.6M
383,185239,O. Toprak,28,https://cdn.sofifa.org/players/4/19/185239.png,Turkey,https://cdn.sofifa.org/flags/48.png,81,82,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€16M,€59K,1826,Right,3.0,4.0,2.0,Medium/ Medium,Normal,No,CB,36.0,"Jul 1, 2017",,2021,6'1,183lbs,61,61,61,62,62,62,62,62,64,64,64,65,69,69,69,65,76,78,78,78,76,78,82,82,82,78,49.0,28.0,80.0,75.0,47.0,63.0,44.0,33.0,70.0,71.0,71.0,83.0,64.0,81.0,61.0,62.0,80.0,67.0,78.0,29.0,70.0,78.0,35.0,59.0,43.0,78.0,82.0,83.0,83.0,11.0,8.0,11.0,12.0,15.0,€28.4M
384,183900,D. Perotti,29,https://cdn.sofifa.org/players/4/19/183900.png,Argentina,https://cdn.sofifa.org/flags/52.png,81,81,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€17.5M,€84K,1959,Right,3.0,4.0,4.0,Medium/ Medium,Lean,No,LW,8.0,"Jan 1, 2016",,2021,5'10,154lbs,76,76,76,83,82,82,82,83,84,84,84,83,78,78,78,83,66,63,63,63,66,61,53,53,53,61,79.0,66.0,57.0,81.0,60.0,88.0,72.0,64.0,69.0,88.0,86.0,76.0,83.0,80.0,78.0,73.0,64.0,73.0,60.0,71.0,51.0,36.0,78.0,84.0,90.0,81.0,58.0,31.0,22.0,5.0,8.0,14.0,6.0,8.0,€29.8M
385,182494,F. Muslera,32,https://cdn.sofifa.org/players/4/19/182494.png,Uruguay,https://cdn.sofifa.org/flags/60.png,81,81,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,€10M,€52K,1359,Right,3.0,2.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Aug 11, 2011",,2021,6'3,163lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,10.0,12.0,44.0,10.0,25.0,14.0,10.0,47.0,23.0,60.0,62.0,68.0,76.0,62.0,25.0,84.0,45.0,68.0,10.0,32.0,23.0,13.0,58.0,24.0,53.0,12.0,16.0,16.0,81.0,75.0,75.0,81.0,83.0,€19M
386,179784,B. Höwedes,30,https://cdn.sofifa.org/players/4/19/179784.png,Germany,https://cdn.sofifa.org/flags/21.png,81,81,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,€13M,€1K,1813,Right,3.0,3.0,2.0,Medium/ Medium,Normal,Yes,RCB,5.0,"Jul 31, 2018",,2022,6'2,170lbs,63,63,63,61,62,62,62,61,63,63,63,63,67,67,67,63,73,77,77,77,73,75,82,82,82,75,58.0,51.0,83.0,72.0,45.0,59.0,38.0,52.0,64.0,65.0,52.0,52.0,60.0,81.0,61.0,57.0,78.0,61.0,78.0,31.0,78.0,81.0,51.0,57.0,56.0,84.0,82.0,83.0,81.0,14.0,6.0,9.0,10.0,7.0,€27.3M
387,179645,S. Kjær,29,https://cdn.sofifa.org/players/4/19/179645.png,Denmark,https://cdn.sofifa.org/flags/13.png,81,81,Sevilla FC,https://cdn.sofifa.org/teams/2/light/481.png,€14M,€23K,1837,Right,3.0,3.0,2.0,Low/ High,Normal,Yes,RCB,4.0,"Aug 2, 2017",,2021,6'2,185lbs,64,64,64,58,60,60,60,58,60,60,60,61,66,66,66,61,74,78,78,78,74,76,81,81,81,76,54.0,55.0,82.0,73.0,37.0,46.0,52.0,69.0,69.0,71.0,56.0,65.0,40.0,73.0,58.0,78.0,70.0,76.0,80.0,41.0,75.0,79.0,31.0,49.0,61.0,69.0,83.0,82.0,78.0,6.0,10.0,13.0,10.0,15.0,€29.4M
388,177458,S. Bender,29,https://cdn.sofifa.org/players/4/19/177458.png,Germany,https://cdn.sofifa.org/flags/21.png,81,81,Bayer 04 Leverkusen,https://cdn.sofifa.org/teams/2/light/32.png,€14M,€69K,1868,Right,2.0,4.0,2.0,Medium/ High,Lean,Yes,LCB,5.0,"Jul 13, 2017",,2021,6'1,176lbs,63,63,63,61,63,63,63,61,64,64,64,63,70,70,70,63,75,79,79,79,75,77,82,82,82,77,43.0,39.0,75.0,74.0,54.0,58.0,33.0,30.0,69.0,60.0,65.0,72.0,63.0,78.0,61.0,73.0,73.0,83.0,77.0,62.0,82.0,82.0,49.0,65.0,34.0,81.0,83.0,86.0,88.0,13.0,7.0,8.0,14.0,15.0,€23.8M
389,177326,M. Valbuena,33,https://cdn.sofifa.org/players/4/19/177326.png,France,https://cdn.sofifa.org/flags/18.png,81,81,Fenerbahçe SK,https://cdn.sofifa.org/teams/2/light/326.png,€11M,€86K,1955,Right,3.0,3.0,3.0,High/ Medium,Normal,Yes,LM,28.0,"Jun 17, 2017",,2019,5'6,139lbs,75,75,75,82,81,81,81,82,82,82,82,82,76,76,76,82,64,60,60,60,64,60,47,47,47,60,82.0,74.0,48.0,82.0,76.0,83.0,82.0,77.0,77.0,82.0,81.0,79.0,86.0,77.0,92.0,75.0,60.0,73.0,37.0,79.0,52.0,34.0,76.0,77.0,68.0,64.0,38.0,26.0,34.0,14.0,12.0,8.0,6.0,8.0,€20.9M
390,175379,Pedro León,31,https://cdn.sofifa.org/players/4/19/175379.png,Spain,https://cdn.sofifa.org/flags/45.png,81,81,SD Eibar,https://cdn.sofifa.org/teams/2/light/467.png,€15.5M,€32K,1980,Right,2.0,3.0,4.0,Medium/ Low,Normal,Yes,RM,21.0,"Jul 5, 2016",,2020,6'0,161lbs,75,75,75,81,80,80,80,81,82,82,82,81,79,79,79,81,66,66,66,66,66,61,53,53,53,61,91.0,76.0,36.0,83.0,68.0,84.0,87.0,85.0,85.0,85.0,63.0,63.0,68.0,76.0,73.0,84.0,39.0,65.0,63.0,80.0,55.0,43.0,79.0,82.0,71.0,71.0,50.0,46.0,36.0,11.0,12.0,10.0,15.0,16.0,€32.6M
391,173909,K. Boateng,31,https://cdn.sofifa.org/players/4/19/173909.png,Ghana,https://cdn.sofifa.org/flags/117.png,81,81,Sassuolo,https://cdn.sofifa.org/teams/2/light/111974.png,€15M,€65K,2168,Right,3.0,4.0,4.0,High/ Medium,Normal,Yes,CM,27.0,"Jul 5, 2018",,2021,6'1,190lbs,81,81,81,80,81,81,81,80,81,81,81,80,81,81,81,80,76,78,78,78,76,76,77,77,77,76,75.0,78.0,74.0,82.0,83.0,79.0,81.0,71.0,78.0,84.0,67.0,65.0,77.0,79.0,68.0,84.0,76.0,68.0,78.0,78.0,83.0,71.0,79.0,78.0,67.0,82.0,59.0,78.0,74.0,6.0,11.0,15.0,16.0,6.0,€25.5M
392,173771,L. Piszczek,33,https://cdn.sofifa.org/players/4/19/173771.png,Poland,https://cdn.sofifa.org/flags/37.png,81,81,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€7M,€57K,2128,Right,3.0,4.0,2.0,Medium/ Medium,Normal,Yes,RB,26.0,"Jul 1, 2010",,2020,6'0,174lbs,76,76,76,77,76,76,76,77,76,76,76,78,77,77,77,78,82,81,81,81,82,82,82,82,82,82,82.0,65.0,74.0,76.0,64.0,72.0,80.0,47.0,69.0,76.0,74.0,83.0,66.0,81.0,66.0,78.0,77.0,77.0,78.0,69.0,83.0,83.0,73.0,71.0,65.0,82.0,81.0,82.0,79.0,14.0,11.0,14.0,6.0,12.0,€11.9M
393,173221,A. Candreva,31,https://cdn.sofifa.org/players/4/19/173221.png,Italy,https://cdn.sofifa.org/flags/27.png,81,81,Inter,https://cdn.sofifa.org/teams/2/light/44.png,€15.5M,€74K,2084,Right,3.0,4.0,4.0,Medium/ Medium,Normal,No,RM,87.0,"Aug 3, 2016",,2021,5'11,154lbs,79,79,79,82,81,81,81,82,81,81,81,82,80,80,80,82,76,74,74,74,76,73,67,67,67,73,83.0,73.0,55.0,78.0,75.0,82.0,74.0,71.0,73.0,83.0,77.0,78.0,74.0,78.0,76.0,87.0,35.0,86.0,69.0,82.0,66.0,67.0,79.0,77.0,83.0,73.0,61.0,63.0,53.0,10.0,4.0,14.0,4.0,14.0,€26.4M
394,172522,D. Wass,29,https://cdn.sofifa.org/players/4/19/172522.png,Denmark,https://cdn.sofifa.org/flags/13.png,81,81,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€17M,€46K,2158,Right,2.0,3.0,4.0,High/ Medium,Lean,Yes,RB,18.0,"Jul 10, 2018",,2022,5'11,163lbs,78,78,78,80,80,80,80,80,80,80,80,81,81,81,81,81,79,78,78,78,79,78,73,73,73,78,78.0,74.0,67.0,82.0,71.0,80.0,83.0,85.0,79.0,81.0,74.0,76.0,79.0,80.0,63.0,86.0,59.0,90.0,70.0,77.0,62.0,75.0,73.0,81.0,64.0,73.0,70.0,74.0,69.0,11.0,9.0,10.0,13.0,13.0,€35.7M
395,170368,E. Lamela,26,https://cdn.sofifa.org/players/4/19/170368.png,Argentina,https://cdn.sofifa.org/flags/52.png,81,82,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€21M,€105K,2100,Left,2.0,2.0,4.0,High/ High,Lean,Yes,RM,22.0,"Aug 30, 2013",,2022,6'0,176lbs,79,79,79,82,82,82,82,82,82,82,82,82,79,79,79,82,68,68,68,68,68,65,61,61,61,65,78.0,74.0,69.0,83.0,77.0,86.0,83.0,80.0,73.0,84.0,76.0,74.0,75.0,78.0,74.0,81.0,63.0,78.0,68.0,82.0,84.0,45.0,79.0,83.0,75.0,78.0,48.0,51.0,42.0,10.0,15.0,11.0,8.0,13.0,€40.4M
396,169595,D. Rose,27,https://cdn.sofifa.org/players/4/19/169595.png,England,https://cdn.sofifa.org/flags/14.png,81,81,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€14.5M,€92K,2094,Left,3.0,3.0,3.0,Medium/ High,Normal,Yes,LB,3.0,"Jul 1, 2007",,2021,5'9,168lbs,72,72,72,77,76,76,76,77,76,76,76,78,77,77,77,78,82,80,80,80,82,82,81,81,81,82,82.0,57.0,62.0,76.0,64.0,80.0,64.0,57.0,66.0,77.0,79.0,78.0,69.0,82.0,76.0,68.0,75.0,78.0,72.0,67.0,87.0,81.0,68.0,73.0,57.0,75.0,77.0,83.0,84.0,10.0,11.0,8.0,13.0,13.0,€26.8M
397,169416,C. Vela,29,https://cdn.sofifa.org/players/4/19/169416.png,Mexico,https://cdn.sofifa.org/flags/83.png,81,81,Los Angeles FC,https://cdn.sofifa.org/teams/2/light/112996.png,€17.5M,€15K,1986,Left,3.0,2.0,4.0,High/ Low,Normal,Yes,RW,10.0,"Jan 1, 2018",,2022,5'10,170lbs,81,81,81,83,83,83,83,83,83,83,83,82,76,76,76,82,62,59,59,59,62,57,49,49,49,57,79.0,81.0,70.0,81.0,82.0,83.0,81.0,71.0,66.0,83.0,78.0,80.0,81.0,78.0,81.0,74.0,68.0,74.0,67.0,80.0,57.0,37.0,81.0,81.0,72.0,80.0,31.0,22.0,14.0,8.0,14.0,8.0,13.0,10.0,€26.3M
398,169195,Renato Augusto,30,https://cdn.sofifa.org/players/4/19/169195.png,Brazil,https://cdn.sofifa.org/flags/54.png,81,81,Beijing Sinobo Guoan FC,https://cdn.sofifa.org/teams/2/light/111768.png,€16.5M,€28K,2090,Right,2.0,4.0,3.0,Medium/ Medium,Normal,No,LCM,5.0,"Jan 8, 2016",,2021,6'1,190lbs,75,75,75,78,78,78,78,78,80,80,80,79,81,81,81,79,76,78,78,78,76,74,72,72,72,74,75.0,65.0,57.0,81.0,77.0,82.0,80.0,75.0,81.0,81.0,66.0,67.0,66.0,81.0,66.0,81.0,49.0,81.0,76.0,81.0,58.0,72.0,75.0,81.0,68.0,68.0,75.0,73.0,64.0,6.0,11.0,16.0,15.0,8.0,€36.3M
399,167905,A. Valencia,32,https://cdn.sofifa.org/players/4/19/167905.png,Ecuador,https://cdn.sofifa.org/flags/57.png,81,81,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€10M,€120K,2142,Right,2.0,2.0,3.0,High/ High,Stocky,Yes,RM,16.0,"Jun 30, 2009",,2019,5'11,183lbs,76,76,76,78,78,78,78,78,78,78,78,79,79,79,79,79,82,81,81,81,82,81,80,80,80,81,79.0,60.0,62.0,81.0,64.0,80.0,70.0,66.0,72.0,81.0,82.0,85.0,72.0,82.0,78.0,85.0,69.0,79.0,79.0,66.0,80.0,82.0,73.0,71.0,55.0,82.0,77.0,82.0,79.0,16.0,11.0,10.0,7.0,7.0,€18.5M
400,164835,L. Fabiański,33,https://cdn.sofifa.org/players/4/19/164835.png,Poland,https://cdn.sofifa.org/flags/37.png,81,81,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,€9M,€70K,1212,Right,2.0,2.0,1.0,Medium/ Medium,Normal,Yes,GK,22.0,"Jun 20, 2018",,2021,6'3,183lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,13.0,11.0,20.0,17.0,14.0,18.0,12.0,32.0,22.0,50.0,47.0,52.0,71.0,44.0,14.0,68.0,25.0,65.0,20.0,43.0,16.0,15.0,52.0,22.0,63.0,14.0,12.0,13.0,79.0,83.0,70.0,80.0,84.0,€17.1M
